producto;cod_barra;descripcion;precio;fecha_mod
1810013;4,71283E+12;GUILLOTINA DASA OFFICE A4  32 CM;$ 3.626,00;7/4/2021
1810033;9,19992E+12;GUILLOTINA DASA ROTATIVA 125 CM  D4;$ 25.088,00;7/4/2021
1810043;4,71422E+12;GUILLOTINA DASA ROTATIVA 60 CM D2 10hjs A3;$ 11.231,22;7/4/2021
1810012;4,71422E+12;GUILLOTINA DASA ROTATIVA OFICIO D1 15hjs;$ 7.301,00;7/4/2021
1810015;3,15414E+12;GUILLOTINA MAPED 893002 A4 COMPACT CUT;$ 1.366,12;29/4/2021
1810014;3,15415E+12;GUILLOTINA MAPED 894110 PRECISE CUT;$ 2.639,82;29/4/2021
1810038;3,15415E+12;GUILLOTINA MAPED G3640A  A4 EXPERT;$ 8.166,02;29/4/2021
2102181;9,19992E+12;HERRAMIENTA AD ESPATULA PLAST * 5 UNID.;$ 133,10;23/4/2021
2102174;9,19992E+12;HERRAMIENTA CADI BRUÑIDOR CHICO;$ 422,37;19/2/2021
2102175;9,19992E+12;HERRAMIENTA CADI BRUÑIDOR GRANDE;$ 487,35;19/2/2021
2102131;7,79811E+12;HERRAMIENTA CADI CUCHILLO P/MASA ACERO;$ 237,47;19/2/2021
2102121;7,79811E+12;HERRAMIENTA CADI ESTECA JGO*4 U. ACERO;$ 464,61;19/2/2021
2102141;7,79811E+12;HERRAMIENTA CADI ESTECA P/REPUJAR;$ 237,47;19/2/2021
2102164;7,79811E+12;HERRAMIENTA CADI GUBIAS Nro 1;$ 303,24;19/2/2021
2102165;7,79811E+12;HERRAMIENTA CADI GUBIAS Nro 2;$ 303,24;19/2/2021
2102166;7,79811E+12;HERRAMIENTA CADI GUBIAS Nro 3;$ 303,24;19/2/2021
2102167;7,79811E+12;HERRAMIENTA CADI GUBIAS Nro 4;$ 303,24;19/2/2021
2102176;9,19992E+12;HERRAMIENTA CADI GUBIAS Nro 5;$ 303,24;19/2/2021
2102177;9,19992E+12;HERRAMIENTA CADI GUBIAS Nro 6;$ 303,24;19/2/2021
2102168;7,79811E+12;HERRAMIENTA CADI GUBIAS P/PORCELANA;$ 346,56;19/2/2021
2102008;7,79811E+12;HERRAMIENTA CADI LEZNA PERF. EXPEDIENTE.;$ 205,77;19/2/2021
2102128;7,79811E+12;HERRAMIENTA CADI Nro 1 BOLILLO CHICO ACERO;$ 149,71;19/2/2021
2102129;7,79811E+12;HERRAMIENTA CADI Nro 2 BOLILLO MEDIANO ACERO;$ 165,19;19/2/2021
2102130;7,79811E+12;HERRAMIENTA CADI Nro 3 BOLILLO GRANDE ACERO;$ 299,41;19/2/2021
2102139;7,79811E+12;HERRAMIENTA CADI Nro 4 BOLILLO EXTRA GDE ACERO;$ 361,36;12/11/2020
2102142;7,79811E+12;HERRAMIENTA CADI PARAGUITAS Nro 1;$ 187,91;19/2/2021
2102143;7,79811E+12;HERRAMIENTA CADI PARAGUITAS Nro 2;$ 196,17;19/2/2021
2102144;7,79811E+12;HERRAMIENTA CADI PARAGUITAS Nro 3;$ 249,86;19/2/2021
2102171;9,19992E+12;HERRAMIENTA CADI RULINA CHICA;$ 416,96;19/2/2021
2102172;9,19992E+12;HERRAMIENTA CADI RULINA GRANDE;$ 567,85;19/2/2021
2102169;7,79811E+12;HERRAMIENTA CADI SACABOCADOS Nro 1;$ 249,09;19/2/2021
2102170;7,79811E+12;HERRAMIENTA CADI SACABOCADOS Nro 2;$ 299,41;19/2/2021
2102140;7,79811E+12;HERRAMIENTA CADI TIRADERA LISA ACERO;$ 237,47;19/2/2021
2102173;9,19992E+12;HERRAMIENTA CADI TRICANTO;$ 519,84;19/2/2021
2102003;7,79811E+12;HERRAMIENTA CREATIVA 01 BOLILLO DOBLE;$ 102,71;3/6/2021
2102004;7,79811E+12;HERRAMIENTA CREATIVA 02 BOLILLO DOBLE;$ 102,71;3/6/2021
2102005;9,19992E+12;HERRAMIENTA CREATIVA 03 BOLILLO DOBLE;$ 102,71;3/6/2021
2102006;9,19992E+12;HERRAMIENTA CREATIVA 05 BOLILLO DOBLE;$ 102,71;3/6/2021
2102147;7,79811E+12;HERRAMIENTA CREATIVA ESTECAS MINI * 12 U.;$ 138,46;3/6/2021
2102145;7,7981E+12;HERRAMIENTA CREATIVA ESTECAS PLAST * 4 U.;$ 121,96;3/6/2021
2102148;7,79811E+12;HERRAMIENTA CREATIVA ESTECAS PLAST Nro 2 * 3 U.;$ 34,87;3/6/2021
2102136;6,95232E+12;HERRAMIENTA ESPATULA AM2004 JGO *5  U. PLAST;$ 283,85;23/12/2020
2102180;9,19992E+12;HERRAMIENTA ESPATULA JGO *5  U. PLAST;$ 140,61;14/4/2021
2102161;6,97825E+12;HERRAMIENTA ESTECA AM21064 JGO * 5 U PLAST;$ 145,38;22/10/2020
2102162;8,42983E+12;HERRAMIENTA HDS ALICATE 20.018 130MM;$ 657,73;21/4/2021
2102016;9,19992E+12;HERRAMIENTA MR BOLILLO MANUALIDADES MINI *3 U.;$ 37,36;14/8/2019
2102146;9,19992E+12;HERRAMIENTA MR BOLILLO MANUALIDADES Nro 4;$ 21,92;14/8/2019
2102163;9,19992E+12;HERRAMIENTA MR ESTECA JGO * 4 U PLAST MR.;$ 35,63;14/8/2019
2102133;9,19992E+12;HERRAMIENTA MR ESTECA JGO * 6 U PLAST MR.;$ 43,55;14/8/2019
2102017;9,19992E+12;HERRAMIENTA MR ESTECA JGO *12 U PLAST MR.;$ 52,98;14/8/2019
2102134;9,19992E+12;HERRAMIENTA MR P/TARJETERIA;$ 4,38;14/8/2019
2102138;9,19992E+12;HERRAMIENTA MR P/TARJETERIA * 3 UNID;$ 13,15;14/8/2019
2102135;9,19992E+12;HERRAMIENTA MR P/TARJETERIA DOBLE x3;$ 21,92;14/8/2019
2102179;9,19992E+12;HERRAMIENTA NR ESPATULA PLAST * 5 UNID.;$ 279,57;9/3/2021
2102159;9,19992E+12;HERRAMIENTA NR REPUJADOR DOBLE CROMADO;$ 831,40;9/3/2021
2102158;9,19992E+12;HERRAMIENTA NR SET BOLILLOS ACERO * 4 U.;$ 692,84;9/3/2021
2102160;9,19992E+12;HERRAMIENTA NR SET PINZAS;$ 340,34;9/3/2021
2102040;7,79815E+12;HERRAMIENTA PUNZONES * 48 u. MANGO MADERA;$ 411,85;4/4/2019
2102041;9,19992E+12;HERRAMIENTA STASSEN DEVASTADOR S-203 Nro 1;$ 192,19;3/2/2021
2102042;9,19992E+12;HERRAMIENTA STASSEN DEVASTADOR S-203 Nro 2;$ 192,19;3/2/2021
2102043;9,19992E+12;HERRAMIENTA STASSEN DEVASTADOR S-203 Nro 3;$ 192,19;3/2/2021
2102044;9,19992E+12;HERRAMIENTA STASSEN DEVASTADOR S-203 Nro 4;$ 192,19;3/2/2021
2102045;9,19992E+12;HERRAMIENTA STASSEN DEVASTADOR S-203 Nro 5;$ 192,19;3/2/2021
2102046;9,19992E+12;HERRAMIENTA STASSEN ESPATULA S-590 Nro  1 ACERO;$ 306,48;3/2/2021
2102047;9,19992E+12;HERRAMIENTA STASSEN ESPATULA S-590 Nro  4 ACERO;$ 306,48;3/2/2021
2102048;9,19992E+12;HERRAMIENTA STASSEN ESPATULA S-590 Nro  7 ACERO;$ 360,70;3/2/2021
2102049;9,19992E+12;HERRAMIENTA STASSEN ESPATULA S-590 Nro  8 ACERO;$ 445,47;3/2/2021
2102050;9,19992E+12;HERRAMIENTA STASSEN ESPATULA S-590 Nro 12 ACERO;$ 306,48;3/2/2021
2102051;9,19992E+12;HERRAMIENTA STASSEN ESPATULA S-590 Nro 14 ACERO;$ 306,48;3/2/2021
2102052;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-201 *4 ACERO ESC;$ 444,56;3/2/2021
2102053;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-401 *4 MAD ESCOL;$ 202,60;3/2/2021
2102054;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-402 *5 ACERO PR;$ 670,96;3/2/2021
2102055;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro   3 MADERA;$ 105,48;3/2/2021
2102056;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro  10 MADERA;$ 105,48;3/2/2021
2102057;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro  16 MADERA;$ 105,48;3/2/2021
2102058;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro  18 MADERA;$ 105,48;3/2/2021
2102059;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro  25 MADERA;$ 105,48;3/2/2021
2102060;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro  27 MADERA;$ 105,48;3/2/2021
2102061;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro  69 MADERA;$ 105,48;3/2/2021
2102062;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro 101 MADERA;$ 105,48;3/2/2021
2102063;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro 103 MADERA;$ 105,48;3/2/2021
2102064;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro 106 MADERA;$ 105,48;3/2/2021
2102065;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro 114 MADERA;$ 105,48;3/2/2021
2102066;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-403 Nro 115 MADERA;$ 105,48;3/2/2021
2102067;9,19992E+12;HERRAMIENTA STASSEN ESTECAS S-407 *5 LAPACHO;$ 313,69;3/2/2021
2102069;9,19992E+12;HERRAMIENTA STASSEN FORMON S-2500 Nro 46;$ 424,88;3/2/2021
2102149;9,19992E+12;HERRAMIENTA STASSEN FORMON S-2500 Nro 47;$ 424,88;3/2/2021
2102070;9,19992E+12;HERRAMIENTA STASSEN FORMON S-2500 Nro 48;$ 424,88;3/2/2021
2102071;9,19992E+12;HERRAMIENTA STASSEN FORMON S-2500 Nro 50;$ 424,88;3/2/2021
2102072;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro  1 PROF;$ 424,88;3/2/2021
2102073;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro  2 PROF;$ 424,88;3/2/2021
2102074;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro  3 PROF;$ 424,88;3/2/2021
2102075;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro  6 PROF;$ 424,88;3/2/2021
2102076;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro  8 PROF;$ 424,88;3/2/2021
2102077;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro 10 PROF;$ 424,88;3/2/2021
2102078;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro 12 PROF;$ 424,88;3/2/2021
2102079;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro 14 PROF;$ 424,88;3/2/2021
2102151;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2100 Nro 21 PROF;$ 424,88;3/2/2021
2102080;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2600 Nro 0 ESCOLAR;$ 329,93;3/2/2021
2102081;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2600 Nro 1 ESCOLAR;$ 329,93;3/2/2021
2102082;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2600 Nro 2 ESCOLAR;$ 329,93;3/2/2021
2102083;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2600 Nro 3 ESCOLAR;$ 329,93;3/2/2021
2102084;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2600 Nro 5 ESCOLAR;$ 329,93;3/2/2021
2102085;9,19992E+12;HERRAMIENTA STASSEN GUBIAS S-2701 * 5 ESCOLAR;$ 967,60;3/2/2021
2102086;9,19992E+12;HERRAMIENTA STASSEN REPUJADOR S-310 Nro 6 SIMPLE;$ 279,25;3/2/2021
2102087;9,19992E+12;HERRAMIENTA STASSEN REPUJADOR S-311 Nro  8 DOBLE;$ 247,56;3/2/2021
2102088;9,19992E+12;HERRAMIENTA STASSEN REPUJADOR S-311 Nro  9 DOBLE;$ 247,56;3/2/2021
2102089;9,19992E+12;HERRAMIENTA STASSEN REPUJADOR S-311 Nro 12 DOBLE;$ 247,56;3/2/2021
2102090;9,19992E+12;HERRAMIENTA STASSEN REPUJADOR S-311 Nro 17 DOBLE;$ 247,56;3/2/2021
2102091;9,19992E+12;HERRAMIENTA STASSEN REPUJADOR S-311 Nro 18 DOBLE;$ 247,56;3/2/2021
2102092;9,19992E+12;HERRAMIENTA TURK DEBASTADOR JGO*6 MADERA-METAL;$ 386,54;13/8/2019
2102093;9,19992E+12;HERRAMIENTA TURK ESTECA JGO*4 150 MM.MADERA;$ 59,39;13/8/2019
2102094;9,19992E+12;HERRAMIENTA TURK ESTECA JGO*4 200 MM.MADERA;$ 96,18;13/8/2019
2102095;9,19992E+12;HERRAMIENTA TURK ESTECA JGO*4 ACERO;$ 196,28;13/8/2019
2102096;9,19992E+12;HERRAMIENTA TURK GUBIAS MINI JUEGO *5 U.;$ 340,25;13/8/2019
2103003;9,19992E+12;HILO CHORICERO GRANDE *10 OVILLOS;$ 539,00;1/6/2021
2103020;9,19992E+12;HILO CINTA BOBINA 2100 RECUPERADO * UNID.;$ 930,16;1/6/2021
2103004;9,19992E+12;HILO DE ALGODON BOBINA *300 GRS * 10 UNID.;$ 2.310,00;1/6/2021
2103016;9,19992E+12;HILO DE ALGODON BOLSA *10 OVILLOS GDE;$ 344,96;1/6/2021
2103006;9,19992E+12;HILO PLAST VIRGEN BOBINA *10 U. COLOR BAMBINO;$ 942,48;22/3/2021
2103007;9,19992E+12;HILO PLAST VIRGEN BOBINA* 400 GRS * 6 UND.;$ 1.737,12;22/3/2021
2103018;9,19992E+12;HILO SISAL CHICO * 10 UNID. PURO;$ 1.221,22;22/3/2021
2103026;9,19992E+12;HILO SISAL CHICO COLOR * 10 UNID. PURO;$ 1.661,66;22/3/2021
2103025;9,19992E+12;HILO SISAL HDS COLOR * 12 OVILLOS 1ra CALIDAD;$ 3.010,65;21/4/2021
2103019;9,19992E+12;HILO SISAL MEDIANO * 8 UNID. PURO;$ 1.728,50;22/3/2021
2104005;7,792E+12;HOJAS ACETATO PVC TRANSP *10 U. 35*50 CM. LAMA;$ 611,49;8/4/2021
2104002;9,19992E+12;HOJAS ACETATO PVC TRANSP *10 U. 35*50 CM. MACFLEX;$ 555,23;13/4/2021
2104007;9,19992E+12;HOJAS ACETATO PVC TRANSP *10 U. 35*50 CM. SELF;$ 672,66;4/5/2021
2104004;7,792E+12;HOJAS ACETATO PVC TRANSP *10 U. 50*70 CM. LAMA;$ 1.013,30;8/4/2021
2104003;9,19992E+12;HOJAS ACETATO PVC TRANSP *10 U. 50*70 CM. MACFLEX;$ 1.044,36;13/4/2021
2104006;9,19992E+12;HOJAS ACETATO PVC TRANSP *10 U. 50*70 CM. SELF;$ 1.139,82;4/5/2021
2401001;9,19992E+12;IMANES BOLSA CORTADO *30 U.;$ 59,40;20/4/2021
2401005;9,19992E+12;IMANES PACK CIRCULO CERAMICO 14MM *20 U;$ 180,00;21/4/2021
2401006;9,19992E+12;IMANES PACK CIRCULO CERAMICO 18MM * 20 U;$ 225,00;21/4/2021
2401008;9,19992E+12;IMANES PACK LISTON FLEX 10CM *10 U.;$ 138,75;21/4/2021
2401009;9,19992E+12;IMANES PACK LISTON FLEX 20CM *10 U.;$ 277,50;21/4/2021
2401010;9,19992E+12;IMANES PLANCHA 25*30*1,0 MM * 5 UNID.;$ 600,00;21/4/2021
2403002;9,19992E+12;INDICE BENVE P/FICHERO CARTON Nro 1;$ 160,88;10/12/2019
2403003;9,19992E+12;INDICE BENVE P/FICHERO CARTON Nro 2;$ 178,89;10/12/2019
2403004;9,19992E+12;INDICE BENVE P/FICHERO CARTON Nro 3;$ 236,81;10/12/2019
2403005;9,19992E+12;INDICE CEO P/FICHERO 4351 CARTON Nro 1;$ 302,02;8/3/2021
2403006;9,19992E+12;INDICE CEO P/FICHERO 4352 CARTON Nro 2;$ 354,64;8/3/2021
2403007;9,19992E+12;INDICE CEO P/FICHERO 4353 CARTON Nro 3;$ 480,48;8/3/2021
2403008;9,19992E+12;INDICE CEO P/FICHERO 4371 PLAST Nro 1;$ 214,98;3/2/2021
2403009;9,19992E+12;INDICE CEO P/FICHERO 4372 PLAST Nro 2;$ 284,86;3/2/2021
2403010;9,19992E+12;INDICE CEO P/FICHERO 4373 PLAST Nro 3;$ 348,52;3/2/2021
2403011;9,19992E+12;INDICE CEO P/FICHERO 4374 PLAST Nro 4;$ 559,30;3/2/2021
2404024;9,19992E+12;INDICE CEO P/FICHERO 4382 CARTON Nro 2;$ 377,52;3/2/2021
2403012;9,19992E+12;INDICE CEO P/FICHERO 4384 CARTON Nro 4;$ 680,17;3/2/2021
2404012;7,79812E+12;INDICE IGNEO P/FICHERO CARTON Nro 1;$ 121,04;12/2/2021
2404025;;INDICE IGNEO P/FICHERO CARTON Nro 2;$ 162,95;17/5/2021
2404026;;INDICE IGNEO P/FICHERO CARTON Nro 3;$ 213,39;17/5/2021
2403020;9,19992E+12;INDICE NORTE P/BIBLIORATO A.773 * 10 U.;$ 1.978,41;4/5/2021
2403021;9,19992E+12;INDICE NORTE P/CARPETA CARTA A.572 * 10 U.;$ 2.659,08;4/5/2021
2403022;7,79347E+12;INDICE NORTE P/CARPETA ESCOLAR A.601 * 10 U.;$ 1.877,08;4/5/2021
2403023;9,19992E+12;INDICE NORTE P/CARPETA OFICIO A.573 * 10 U.;$ 2.778,68;4/5/2021
2403174;7,79306E+12;INDICE TELEFONICO CITANOVA Nro 7;$ 219,30;26/3/2021
2403175;7,79306E+12;INDICE TELEFONICO CITANOVA Nro 8;$ 234,61;26/3/2021
2403113;9,19992E+12;INDICE TELEFONICO MERIDIANO 102 12*18 2H X LETRA;$ 335,11;17/5/2021
2403114;9,19992E+12;INDICE TELEFONICO MERIDIANO 103 Nro 8 APAIS 2H X LETRA;$ 574,70;17/5/2021
2403115;9,19992E+12;INDICE TELEFONICO MERIDIANO 104 10*18  APAIS 2H X LETRA;$ 335,11;17/5/2021
2403111;9,19992E+12;INDICE TELEFONICO MERIDIANO 107 12*18 3H X LETRA;$ 448,09;17/5/2021
2403116;9,19992E+12;INDICE TELEFONICO MERIDIANO 108 Nro 8 3H X LE;$ 669,22;17/5/2021
2403154;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 6 15000 ESP T/D BUTTERFLY;$ 154,83;26/3/2021
2403103;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 6 150059 ESP T/D OFFICE;$ 154,83;26/3/2021
2403104;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 6 150066 ESP T/D VINTAGE;$ 154,83;26/3/2021
2403156;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 6 153029 ESP T/D BIRDS;$ 142,54;26/3/2021
2403161;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 6 153036 ESP T/D ANIMAL P;$ 155,33;26/3/2021
2403166;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 6 15401 ESP T/D CUORE;$ 155,33;26/3/2021
2403170;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 6 15421 ESP T/D TRAVEL;$ 154,83;26/3/2021
2403171;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 6 15520 ESP T/D BIRDS;$ 154,83;26/3/2021
2403155;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 7 150011 ESP T/D BUTTERFLY;$ 181,86;26/3/2021
2403106;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 7 150073 ESP T/D OFFICE;$ 181,86;26/3/2021
2403105;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 7 150080 ESP T/D VINTAGE;$ 181,86;26/3/2021
2403157;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 7 153043 ESP T/D BIRDS;$ 181,86;26/3/2021
2403162;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 7 153050 ESP T/D ANIMAL P;$ 181,86;26/3/2021
2403165;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 7 154026 ESP T/D CUORE;$ 181,86;26/3/2021
2403167;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 7 15422 ESP T/D TRAVEL;$ 181,86;26/3/2021
2403172;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 7 15510 ESP T/D BIRDS;$ 181,86;26/3/2021
2403173;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 15000 ESP T/D BIRDS;$ 148,99;5/5/2021
2403107;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 150028 ESP T/D OFFICE;$ 238,38;26/3/2021
2403108;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 150035 ESP T/D VINTAGE;$ 238,38;26/3/2021
2403153;150040;INDICE TELEFONICO NEXT-WORK Nro 8 150040 ESP T/D BUTTERFLY;$ 238,38;26/3/2021
2403127;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 150127 ESP T/D * 96 H OFFI;$ 272,49;26/3/2021
2403121;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 150134 ESP T/D * 96 H VINT;$ 255,47;26/3/2021
2403160;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 150141 ESP T/D * 96 H BUTT;$ 238,38;26/3/2021
2403158;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 153068 ESP T/D MIX;$ 223,64;26/3/2021
2403163;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 15307 ESP T/D ANIMAL;$ 235,93;26/3/2021
2403159;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 153166 ESP T/D * 96 H BIRD;$ 251,73;26/3/2021
2403164;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 154033 ESP T/D CUORE;$ 235,93;26/3/2021
2403168;7,7955E+12;INDICE TELEFONICO NEXT-WORK Nro 8 15423 ESP T/D TRAVEL;$ 235,93;26/3/2021
2403112;9,19992E+12;INDICE TELEFONICO RO-SE 17*22  2H X LETRA;$ 402,34;17/5/2021
2702001;9,19993E+12;JUEGO CROSS BOL/PORT 330105 CENTURY CLASSIC;$ 12.604,36;9/9/2020
2704075;;JUEGO CROSS BOL/PORT 330105 CENTURY CLASSIC;$ 12.604,36;4/3/2021
2704015;9,19993E+12;JUEGO CROSS BOL/PORT 350105 CENTURY CROMADO;$ 6.953,59;9/9/2020
2704073;9,19993E+12;JUEGO MICRO VIP PALMAR BOL+LAP NEGRO;$ 1.855,16;24/2/2021
2704006;7,798E+12;JUEGO MICRO VIP PALMAR BOL+LAP PLATA;$ 1.855,16;24/2/2021
2704012;7,798E+12;JUEGO MICRO VIP PALMAR BOL+ROLLER PL/DOR;$ 1.839,77;24/2/2021
2704074;9,19993E+12;JUEGO MICRO VIP PALMAR BOL+ROLLER PLATA;$ 1.839,77;24/2/2021
2704069;9,19993E+12;JUEGO MICRO VIP TANDILIA BOL+PORTAMINAS A-MET;$ 1.175,21;24/2/2021
2704070;9,19993E+12;JUEGO MICRO VIP TANDILIA BOL+PORTAMINAS P-MET;$ 1.175,21;24/2/2021
2704022;7,798E+12;JUEGO MICRO VIP URBANO BOL+ LAPICERA A-MET;$ 1.871,95;24/2/2021
2704021;7,798E+12;JUEGO MICRO VIP URBANO BOL+ROLLER N-MET;$ 1.855,16;5/4/2021
2704047;74040926064;JUEGO SHEAFFER 124-9 SENTINEL BOL+PORT NEG;$ 508,43;14/8/2019
2704048;74040926095;JUEGO SHEAFFER 124-9 SENTINEL BOL+PORT NEG;$ 508,43;14/8/2019
2704037;74040956108;JUEGO SHEAFFER 321-9 SENTINEL BOL+PORT NEG;$ 1.129,48;14/8/2019
2704038;74040956375;JUEGO SHEAFFER 321-9 SENTINEL BOL+PORT ROJO;$ 1.129,48;14/8/2019
2704039;74040958331;JUEGO SHEAFFER 323-9 SENTINEL BOL+PORT CROMO;$ 1.629,70;14/8/2019
2704046;9,19993E+12;JUEGO SHEAFFER 325-9 SENTINEL BOL+PORT CROMO;$ 2.501,01;14/8/2019
2704040;9,19993E+12;JUEGO SHEAFFER 9306-9 GIFT BOL+PORT CROMO;$ 2.258,90;14/8/2019
2704044;74040541649;JUEGO SHEAFFER 9312-9 GIFT BOL+PORT NEGRO;$ 2.118,79;14/8/2019
2704041;74040541717;JUEGO SHEAFFER 9313-9 GIFT BOL+PORT CROMO/NEG;$ 2.258,97;14/8/2019
2704043;9,19993E+12;JUEGO SHEAFFER 9314-9 GIFT BOL+PORT NEGRO;$ 2.118,79;14/8/2019
2704042;74040014532;JUEGO SHEAFFER 9317-9 GIFT BOL+PORT NEGRO;$ 2.258,97;14/8/2019
2704050;74040014570;JUEGO SHEAFFER 9318-9 GIFT BOL+PORT NEGRO;$ 2.258,97;14/8/2019
2704049;74040014679;JUEGO SHEAFFER 9319-9 GIFT BOL+PORT GRIS;$ 2.258,97;14/8/2019
371003;74040958256;JUEGO SHEAFFER SENTINEL BOL+PORT ACERO 95825;$ 106,85;14/8/2019
2702563;6,95887E+12;JUGUETE  CARPA 8315 CASTILLO 105x105x125 cm;$ 3.689,11;7/4/2021
2702631;6,97122E+12;JUGUETE AMONG US DA622633 VALIJA CAJA;$ 425,43;20/4/2021
2702632;6,9236E+12;JUGUETE AMONG US YF19004 CHICO CAJA;$ 425,43;20/4/2021
2702528;6,35644E+12;JUGUETE AUTO JU-1721 CONTROL REMOTO CAJA;$ 1.689,55;30/3/2021
2702585;9,19993E+12;JUGUETE AUTO M102M CARS;$ 529,00;12/4/2021
2702584;9,19993E+12;JUGUETE AUTO M103M SPIDERMAN;$ 529,00;12/4/2021
2702581;9,19993E+12;JUGUETE AUTO M8 CARS EN BOLSA;$ 273,00;12/4/2021
2702512;6,9202E+12;JUGUETE AVENGERS DR 19-89 AUTOS * 12 U.;$ 1.214,30;30/3/2021
2702521;9,62001E+12;JUGUETE AVENGERS DR 19-95 AUTOS * 4 U.;$ 650,30;30/3/2021
2702510;6,52211E+12;JUGUETE AVENGERS DR-1019 MUÑECOS GDE BL. * 2U.;$ 1.701,70;30/3/2021
2702518;9,19993E+12;JUGUETE AVENGERS DR-1027 MUÑECO CAJA;$ 971,20;30/3/2021
2702509;6,94894E+12;JUGUETE AVENGERS DR-1035 MUÑECOS CH. BL.* 4U.;$ 1.214,30;30/3/2021
2702520;2,00933E+12;JUGUETE AVENGERS DR-1054 MUÑECO CH CAJA;$ 436,40;30/3/2021
2702533;9,19993E+12;JUGUETE AVENGERS DR-19-44 MUÑECO LUZ CAJA;$ 1.457,40;30/3/2021
2702608;6,94035E+12;JUGUETE AVENGERS DR-19-46 MUÑECO LUZ CAJA;$ 650,29;16/4/2021
2702511;6,90202E+12;JUGUETE AVENGERS DR-19-86 MUÑECO 18CM ESPADA;$ 534,82;30/3/2021
2702628;6,6019E+12;JUGUETE AVENGERS DR-620520-1 MUÑECO LUZ CAJA;$ 1.762,48;20/4/2021
2702481;7,45308E+12;JUGUETE BABY DOLL 207996 COCHECITO PLEGABLE;$ 570,57;9/12/2020
2702516;6,90828E+12;JUGUETE BABY LOVELY JU-2798 CAJA;$ 2.204,90;30/3/2021
2702703;8,42113E+12;JUGUETE BEBES LLORONES 95939 KATY LLORA;$ 8.990,00;6/5/2021
2702711;8,42113E+12;JUGUETE BEBES LLORONES 97974 FANTASY;$ 3.500,00;6/5/2021
2702698;8,42113E+12;JUGUETE BEBES LLORONES 97981 MASCOTA CASITA * UNID.;$ 1.990,00;6/5/2021
